id,sku,prodcut_name,short_description,price,list_price,is_authentic,is_freeship_xtra,is_hero,discount,discount_rate,rating_average,review_count,favourite_count,inventory_status,sold_count,category_id,category_name,brand_id,brand_name,battery_capacity,brand_country,cpu_speed,ram,has_5g,sim_slot,product_weight,rom,number_options,warranty_time,warranty_type,warranty_place,return_policy
247427990,7661452681923,Máy đọc sách Kindle 2022 (11th) Kids Edition kèm bao da chính hãng và tài khoản Free Kid+ 1 năm - Hàng nhập khẩu, ...,2990000,2990000,True,False,False,0,0,0.0,0,0,available,1.0,28856,Máy đọc sách,147856,Kindle,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,3.0,12 Tháng,Hóa đơn,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
275605662,7131418565903,Điện thoại Xiaomi Poco M6 (6GB/128GB) - Hàng chính hãng,"Màn hình: IPS LCD 6.79"", FHD+, 90Hz, 550nitsHệ điều hành: Xigomi HyperOSCamera sau: Chính 108 MP + Macro 2 MPCamera trước: 13 MPChipset: MediaTek Helio G91-UltraRAM: 6 GBBộ nhớ trong: 128 GBDu...",3890000,4290000,True,True,False,400000,9,0.0,0,0,available,,1795,Điện thoại Smartphone,25422,Xiaomi,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,2.0,18 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274099409,1392882970251,Điện Thoại Xiaomi Redmi Note 13 8GB/128GB - Hàng Chính Hãng,"Điện Thoại Xiaomi Redmi Note 13 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C, ốp lưng, hướng dẫn, cây tháo sim.Màn hình AMOLED sắc nét- Trang bị tấm nền AMOLED với độ p...",4579000,5290000,True,False,False,711000,13,5.0,1,0,available,3.0,1795,Điện thoại Smartphone,25422,Xiaomi,5000 mAh,NULL,2.8 GHz,8GB,Không,2,Nặng 188.5 g,128GB,3.0,18 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275774237,4362003715168,OPPO Reno 12 5G 12G/512G - Hàng Chính Hãng,"       Với sự hòa quyện tinh tế giữa thiết kế trẻ trung, hiện đại và khả năng AI thông minh, OPPO Reno12 512GB mang đến một hiệu năng mạnh mẽ đáng kinh ngạc. Đối với những ai yêu thích sự đổi mới ...",13640000,13990000,True,False,False,350000,3,0.0,0,0,available,,2,Root,25643,OPPO,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
263073555,1915338332912,Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng - Hàng Chính Hãng,...,4990000,4990000,True,False,False,0,0,5.0,7,0,available,14.0,1795,Điện thoại Smartphone,162007,Tecno,NULL,NULL,NULL,NULL,Không,2,NULL,NULL,2.0,13 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
215746882,7178379676885,Điện thoại OPPO Reno8T 4G - Hàng chính hãng,ĐIỆN THOẠI OPPO RENO8T 4GB- HÀNG CHÍNH HÃNG.- Bảo hành 12 tháng tại các TTBH OPPO toàn quốc.- 30 NGÀY ĐỔI MỚI 1 - 1 nếu có lỗi từ nhà sản xuất tại các TTBH OPPO Toàn quốc....,8136000,8136000,True,True,True,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,25643,OPPO,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,1.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275543365,5890215835323,Điện thoại Samsung Galaxy Z Fold6 12GB/256GB - Độc quyền online - Hàng chính hãng," Bộ vi xử lýTốc độ CPU3.36 GHz, 2.8GHz, 2GHzLoại CPU8 nhân Hiển ThịKích cỡ (Màn hình chính): 192.1mm (7.6"" hình chữ nhất hoàn chỉnh) / 188.6mm (7.4"" tính đến các góc bo tròn)Độ phân giải (Màn ...",40990000,43990000,True,False,False,3000000,7,0.0,0,0,available,1.0,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,2.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
275583783,4563675070716,Máy tính bảng Xiaomi Redmi Pad SE 6GB/128GB - Hàng chính hãng,"Vẻ ngoài sang trọng, cao cấpXiaomi Redmi Pad SE sở hữu một thiết kế đặc trưng của hãng trong những năm trở lại đây, nổi bật với thiết kế kim loại nguyên khối. Đặc biệt, với các phiên bản màu lần này ...",5350000,5490000,True,False,False,140000,3,0.0,0,0,available,,1794,Máy tính bảng,25422,Xiaomi,NULL,Trung Quốc,NULL,NULL,Không,NULL,NULL,NULL,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
263041214,1065653848416,Điện thoại Gaming Tecno POVA 4 8GB/128GB - Hàng Chính Hãng - MediaTek G99 | 6000mAh - 6.82 inch - Bảo hành 13 Tháng,"Thiết kế đẹp, sáng tạoTECNO POVA 4 sở hữu thiết kế đẹp mắt, nổi trội về sự bền bỉ, sức sống và năng lượng tuyệt vời cùng kết cấu cao cấp. TECNO POVA 4 có ngoại hình khá phù hợp với thị trường hiện ...",4690000,4690000,True,False,False,0,0,5.0,10,0,available,20.0,1795,Điện thoại Smartphone,162007,Tecno,NULL,NULL,NULL,NULL,Không,2,NULL,NULL,1.0,13 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275362333,9214377550846,Điện thoại Samsung Galaxy M15 5G - Hàng chính hãng," Màn hình: Super AMOLED 6.5"", Full HD+ (1080 x 2340 pixels) Hệ điều hành: Android 14 Camera sau: 50 MP + 5 MP + 2 MP Camera trước: 13 MP Chipset: MediaTek Dimensity 6100+ RAM: 6 G...",4349000,4690000,True,True,False,341000,7,0.0,0,0,available,2.0,1789,Điện Thoại - Máy Tính Bảng,18802,Samsung,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,3.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
272234493,3482812719743,Điện thoại Samsung Galaxy M34 5G (8GB/128GB) - Hàng chính hãng,"Điện thoại Samsung Galaxy M34 5G (8GB/128GB)Màn hình: Super AMOLED 6.5"", Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 13Camera sau: 50 MP + 8 MP + 2 MPCamera trước: 13 MPChipset...",5999000,7990000,True,True,False,1991000,25,0.0,0,0,available,1.0,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,1.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
181918564,3063278093997,"Điện thoại OUKITEL WP16 (pin 10.600mAh,  Ram 8Gb,Rom 128Gb, màn hình 6,39 in , Android 11, Máy ảnh nhìn ban đêm 20MP, chống nước IP68,chống va đập, hai SIM 4G, NFC..) – hàng chính hãng","đối với điện thoại chống nước,quý khách nên đậy thật kỹ nút sạc,khe sim,tai nghe khi sử dung    Sử dụng pin dung lượng cao 10600mAh, WP16 có thể giúp bạn không phải sạc ...",5990000,5990000,True,False,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,112735,Oukitel,NULL,NULL,NULL,NULL,Không,2 sim,380,NULL,,12 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
274378214,1111857372584,"Điện thoại Ulefone Note 17 Pro(Ram 12Gb,Rom 256Gb,Android 13,camera 108MP, MediaTek Helio G99,sạc nhanh 33W,Màn hình AMOLED 6.78 inch,pin 5.050mAh)- hàng chính hãng","Màn hình AMOLED 6,78''cong 3D,Màn hình đục lỗĐộ phân giải: 2400 * 1080 FHD+ ,Công nghệ IncellBộ xử lý MediaTek Helio G99CPURAM 12GB,Rom 256GBCamera sau 108MP , Camera selfie 32MPPin lớn 5050mAh...",8970000,8970000,True,False,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,169013,Ulefone,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,,12 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
275773774,7865014825736,Điện thoại Xiaomi Redmi Note 13 (8GB/256GB) - Hàng chính hãng - Hàng Chính Hãng,"       Xiaomi Redmi Note 13 (8GB/256GB) được cho ra mắt tại thị trường Việt Nam, đánh dấu một bước tiến mới sau sự thành công của Redmi Note 12. Điện thoại sẽ làm nên cơn sốt, nhờ vào cấu hình mạn...",5810000,5990000,True,False,False,180000,3,0.0,0,0,available,,2,Root,25422,Xiaomi,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,2.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
275775885,3617406945337,Điện thoại Xiaomi Redmi Note 13 Pro 5G 12GB/512GB - Hàng Chính Hãng,"       Sự ra mắt của Xiaomi Redmi Note 13 Pro 5G 12GB/512GB đã là một bước ngoặt ngoạn mục, khi được trang bị chip Snapdragon 7s Gen 2, camera 200 MP và hệ thống sạc nhanh 67W. Đây là những tính n...",10715000,10990000,True,False,False,275000,3,0.0,0,0,available,,2,Root,25422,Xiaomi,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
272241346,7438421065151,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng,"hình: PLS LCD 6.7"", 1080 x 2400 (FHD+)Hệ điều hành: Android 13Camera sau: 50 MP + 2 MP + 2MPCamera trước: 13 MPChipset: Chipset: Snapdragon 680RAM: 4 GBBộ nhớ trong: 128 GBC...",3629000,3990000,True,True,False,361000,9,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
160450655,4715940937679,Máy Tính Bảng Masstel Tab 10A 3GB/32GB - Hàng Chính Hãng,"Máy Tính Bảng Masstel Tab 10A 3GB/32GB - Hàng Chính HãngBộ sản phẩm bao gồm: Máy kèm pin, sạc, cáp USB TypeC, thẻ bảo hành, bao da, sách hướng dẫn, vỏ hộp.Màn hình sắc nét, giải trí đỉnh cao- Máy s...",2399000,3790000,True,False,False,1391000,37,4.5,2,0,available,5.0,1794,Máy tính bảng,112638,Masstel,6000mAh,Trung Quốc,4 nhân 1.5 GHz,3GB,Không,1,450 g,32GB,1.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274393574,1012153941030,Điện thoại Xiaomi Poco C65 - Hàng chính hãng,"Màn hình: IPS LCD 6.74"", Full HD+(1600 x 720 pixels)Hệ điều hành: Android 13Camera sau: 50 MP + 2 MPCamera trước: 8 MPChipset: MediaTek Helio G85RAM: 6/8 GBBộ nhớ trong: 128 GBCổng kết nối/sạc...",2759000,3090000,True,True,False,331000,11,0.0,0,0,available,1.0,1789,Điện Thoại - Máy Tính Bảng,25422,Xiaomi,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,3.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275773905,6065977315659,Điện thoại HONOR X5 Plus - Hàng Chính Hãng,"       Thông tin sản phẩmVề tổng quan, cái mà bạn nhận ra ngay từ lần đầu chạm mặt là thiết kế vuông vức. Đường viền mỏng, nhẹ nhàng bao quanh thiết bị, góc cạnh được bo tròn mềm mại, tạo nên sự c...",2390000,2490000,True,False,False,100000,4,0.0,0,0,available,,2,Root,161535,Honor,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,2.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
72310352,1200119957083,Máy tính bảng Vankyo MatrixPad Z10 - Hàng Chính Hãng,"Máy tính bảng Vankyo Z10 Trải nghiệm đọc thoải máiVới chế độ Reading Mode (chế độ đọc sách) và tính năng Eye Health, máy tính bảng Vankyo MatrixPad Z10 mang lại trải nghiệm đọc dễ chịu, máy...",2990000,2990000,True,False,False,0,0,4.6,8,0,available,13.0,1794,Máy tính bảng,3979027,Vankyo,NULL,Mỹ,NULL,NULL,Không,NULL,NULL,NULL,,12 Tháng,Phiếu bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274839939,6943655788038,Máy tính bảng Samsung Galaxy Tab S9 FE 5G 8GB/256GB - Hàng chính hãng," THỐNG SỐ KỸ THUẬTBộ vi xử lýTốc độ CPU: 2.4GHz, 2GHzLoại CPU: 8 nhânHiển Thị: Kích cỡ (Màn hình chính): 10.9"""" (277.0mm)Độ phân giải (Màn hình chính): 2304 x 1440 (WUXGA+)Công nghệ màn...",12096000,13990000,True,False,False,1894000,14,0.0,0,0,available,,1794,Máy tính bảng,18802,Samsung,NULL,Hàn Quốc,NULL,NULL,Không,NULL,NULL,NULL,2.0,12 Tháng,Phiếu bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275621214,6415302369859,Điện Thoại Oppo Reno12 F 5G 8GB/256GB - Hàng Chính Hãng,"Điện Thoại Oppo Reno12 F 5G 8GB/256GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn.Thiết kế mang vẻ đẹp thanh lịch- Với thiết kế siêu mỏ...",8679000,9490000,True,False,False,811000,9,0.0,0,0,available,,1795,Điện thoại Smartphone,25643,OPPO,5000 mAh,NULL,2 nhân 2.4 GHz &amp; 6 nhân 2 GHz,NULL,Không,2,Nặng 187 g,NULL,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274908645,7442440027953,"Ulefone Armor 16S (loa toHiFi 122dB ,NFC, chống nước,chống sốc,Ram 16GB,rom128GB ,Camera 50MP,pin 9600mAh,Màn hình 5.93 inch)- hàng chính hãng","Màn hình 5,93 inch ,LCD cảm ứng công nghệ IPSĐộ phân giải: 720 x 1440 HD+Hệ điều hành : Android 13Bộ xử lý Unisoc T616CPUPin 9600mAh,sạc nhanh 18WDài:173,4 mm,rộng: 83,35 mm,dày: 25,3 mm,nặng: 40...",4990000,4990000,True,False,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,169013,Ulefone,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,,12 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
271284934,3586028427080,Máy tính bảng Edutab 10.4 & Case da tặng Quà hot Hệ thống quản lý học tập & kiểm soát dành cho Phụ huynh trọn đời - Hàng Chính Hãng,Máy tính bảng Edutab 10.4 & Case da tặng Quà hot Hệ thống quản lý học tập & kiểm soát dành cho Phụ huynh trọn đời - Hàng Chính Hãng Bộ sản phẩm gồm:1. Máy tính bảng Masstel 10.4 & Case ...,5769000,5769000,True,False,False,0,0,0.0,0,0,available,,1794,Máy tính bảng,112638,Masstel,NULL,Việt Nam,NULL,NULL,Không,NULL,NULL,NULL,,12 Tháng,Phiếu bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275276075,6026504349343,[MỚI] Điện thoại vivo Y17s - Hàng chính hãng - Camera 50MP - Pin 5000 mAh - Sạc nhanh- RAM mở rộng đến 8GB,...,3390000,3390000,True,False,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,52232,Vivo,5000 mAh,Trung Quốc,2.0GHz*2 + 1.8GHz*6,4GB,Không,2,186g,64GB,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274626173,6025420437606,Máy tính bảng Samsung Galaxy Tab S9+ 5G 12GB_512GB - Hàng chính hãng,"  ĐẶC ĐIỂM NỔI BẬT-MÀN HÌNH DYNAMIC AMOLED 2X CỦA SAMSUNGMàn hình Dynamic AMOLED 2X mang lại màu sắc và hình ảnh tuyệt đẹp. Thêm vào đó, mức phát xạ ánh sáng xanh thấp giúp giảm tải cho...",25990000,30990000,True,False,False,5000000,16,0.0,0,0,available,,1794,Máy tính bảng,18802,Samsung,9.800 mAh,Hàn Quốc,"3.36 GHz, 2.8GHz, 2GHz",NULL,Không,NULL, 450g,NULL,2.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
261965186,7645022568049,Điện Thoại Xiaomi Redmi Note 12S (8GB/256GB) - Hàng Chính Hãng,"THÔNG SỐ KĨ THUẬTThông số kỹ thuật chi tiết Xiaomi Redmi Note 12SMàn hìnhCông nghệ màn hình: AMOLEDĐộ phân giải: Full HD+ (1080 x 2400 Pixels)Màn hình rộng: 6.43"" - Tần số quét 90 HzĐộ sáng tối...",6132000,6132000,True,True,False,0,0,5.0,1,0,available,3.0,1795,Điện thoại Smartphone,25422,Xiaomi,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,3.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
72310420,3286784073141,Máy tính bảng VANKYO MatrixPad S30 - Hàng Chính Hãng,"Máy tính bảng Vankyo MatrixPad S30 Hiệu suất hoạt động mạnh mẽBộ vi xử lý 8 nhân có tần số lên đến 1,6 GHz và RAM 3 GB mang lại hiệu năng mạnh mẽ hơn, cho phép bạn chuyển đổi liên tục gi...",3090000,3090000,True,False,False,0,0,3.8,4,0,available,11.0,1794,Máy tính bảng,3979027,Vankyo,NULL,Mỹ,NULL,NULL,Không,NULL,NULL,NULL,,12 Tháng,Phiếu bảo hành,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
252427658,9636307258725,Điện thoại Tecno SPARK 10 Pro 8GB/128GB - Helio G88 | 5000 mAh | Sạc nhanh 18W | Cảm ứng vân tay - Hàng chính hãng,"SPARK 10 Pro 8GB/256GB Thiết kế hợp thời trang, Chất liệu pha lê ánh sao, Bụi kim cương phát sáng, Thiết kế bộ 3 camera thời thượng* Thông số kỹ thuật- C...",3990000,3990000,True,False,False,0,0,5.0,29,0,available,87.0,1795,Điện thoại Smartphone,162007,Tecno,NULL,NULL,NULL,NULL,Không,2,NULL,NULL,2.0,13 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274958815,5950836252818,Samsung Galaxy Tab A9 (LTE) 8GB/128GB - Hàng chính hãng," THÔNG SỐ KỸ THUẬTBộ vi xử lýTốc độ CPU: 2.2GHz, 2GHzLoại CPU: 8 nhânHiển ThịKích cỡ (Màn hình chính)8.7"""" (220.5mm)Độ phân giải (Màn hình chính)1340 x 800 (WXGA+)Công nghệ màn hình (màn hì...",5578000,6490000,True,False,False,912000,14,0.0,0,0,available,,1794,Máy tính bảng,18802,Samsung,NULL,Hàn Quốc,NULL,NULL,Không,NULL,NULL,NULL,2.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
275543355,5851384501658,Điện thoại Samsung Galaxy Z Flip6 12GB/512GB - Độc quyền online - Hàng chính hãng,"[THÔNG SỐ KỸ THUẬT]Bộ vi xử lýTốc độ CPU: 3.36 GHz, 2.8GHz, 2GHzLoại CPU: 8 nhânHiển ThịKích cỡ (Màn hình chính): 170.3mm (6.7 inch hình chữ nhật hoàn chỉnh) / 166.4mm (6.6 inch tính đến các góc...",29990000,32990000,True,False,False,3000000,9,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,Đang cập nhật,NULL,Không,Đang cập nhật,Đang cập nhật,NULL,3.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
275776790,7131239372364,OPPO A60 256GB - Hàng Chính Hãng,"       Bài viết đánh giáOPPO A60 256GB, một sản phẩm mới của OPPO được cho ra mắt tại Việt Nam. Sản phẩm nổi bật từ thiết kế tinh tế đến màn hình sắc nét cùng hàng loạt tính năng nổi bật, thiết bị...",6295000,6490000,True,False,False,195000,3,0.0,0,0,available,,2,Root,25643,OPPO,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,2.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
273897590,1957495015051,Điện thoại Tecno SPARK 20c (8+8)GB/128GB - MTK G36 | 5000 mAh | Sạc nhanh 18W | Hàng Chính Hãng,Điện thoại Tecno SPARK 20c----Thông số kỹ thuật• Loa kép dts 400% âm lượng• Màn hình Đục lỗ 90Hz• Camera sau 50MP | 2 đèn Flash Selfie• RAM 8(4+4)GB | ROM 128GB• Dynamic Port• Sạc Nhanh ...,2690000,2690000,True,False,False,0,0,0.0,0,0,available,1.0,1795,Điện thoại Smartphone,162007,Tecno,5000 mAh,NULL,NULL,8GB,Không,NULL,NULL,128GB,3.0,1 Năm,Hóa đơn,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
273683300,5860025192509,Điện thoại Samsung Galaxy A15 LTE (8GB/128GB) - Hàng chính hãng,"Màn hình: Super AMOLED 6.5"", Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 14Camera sau: 50 MP+5 MP+2 MPCamera trước: 13 MPChipset: MediaTek Helio G99 8 nhânRAM: 8 GBBộ nhớ...",4429000,4990000,True,True,False,561000,11,0.0,0,0,available,1.0,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,3.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
215455584,5038761278029,Điện thoại Nokia 8210 4G - Hàng chính hãng,"Màn hình: 2.8"" QVGA (240 x 320 Pixels)Camera sau: 0.3 MPHệ điều hành: Series 30+Chipset: Unisoc T107RAM: 48 MBBộ nhớ trong: 128 MBHỗ trợ SIM: 2 Nano SIMCổng kết nối/sạc: Micro US...",1690000,1690000,True,True,False,0,0,5.0,2,0,available,5.0,1796,Điện thoại phổ thông,19673,Nokia,1450 mAh,NULL,NULL,NULL,Không,NULL,NULL,NULL,3.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
254125720,4115203421324,"Điện thoại oukitel WP22 (Loa to,Chống nước ,chống sốc IP68/IP69K,Ram 13Gb(8GB+5Gb mở rộng),Rom 256Gb,Màn hình 6.58 FHD,tầm nhìn ban đêm,Pin 10.000mAh)- Hàng chính hãng","Dài 174mm Rộng 83.5mm Dày 19mm,Nặng 398gCPU: MTK Helio P90Hệ điều hành: Android 13RAM: 13Gb(8GB+5Gb mở rộng),Rom: 256GBSIM: Thẻ nano kép hoặc thẻ nano + thẻ TMàn hình FHD+ 6.58“Độ phân giải màn ...",5990000,5990000,True,False,False,0,0,0.0,0,0,available,4.0,1795,Điện thoại Smartphone,112735,Oukitel,NULL,NULL,NULL,NULL,Không,2,398 gam,NULL,,12 Tháng,Phiếu bảo hành,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
274625697,3676575177049,Điện thoại Samsung Galaxy S24+ 12GB/512GB - Độc quyền Online - Hàng chính hãng, ĐẶC ĐIỂM NỔI BẬT[Tính năng AI nổi bật]Cùng khám phá huyền thoại trở lại với những tính năng AI được nâng cấp trên S24 Ultra- Chỉ cần khoanh vùng là tìm được thông tin- Cho phép phiên d...,26490000,30490000,True,False,False,4000000,13,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,"3.2 GHz, 2.9GHz, 2.6GHz, 1.95GHz",NULL,Không,SIM Kép,196g,NULL,2.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
274392442,1669746107535,Điện thoại Oppo A38 - Hàng chính hãng,"Màn hình: IPS LCD 6.56"", HD+(720 x 1612 Pixels)Hệ điều hành: Android 13Camera sau: 50 MP + 2 MPCamera trước: 5 MPChipset: MediaTek Helio G85 8 nhânRAM: 4/6 GBBộ nhớ trong: 128 GB...",4389000,4990000,True,True,False,601000,12,0.0,0,0,available,,1789,Điện Thoại - Máy Tính Bảng,25643,OPPO,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,2.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
275746497,3316807704338,Điện thoại Realme Note 50 (3GB/64GB) - Hàng chính hãng,"Màn hình: IPS LCD6.74""HD+Hệ điều hành: Android 13Camera sau: Chính 13 MP & Phụ 0.08 MPCamera trước: 5 MPChip: Unisoc Tiger T612RAM: 3GBBộ nhớ trong: 64GBPin, Sạc: 5000 mAh, 10 WCổng sạc: ...",2369000,2490000,True,True,False,121000,5,0.0,0,0,available,,1795,Điện thoại Smartphone,247549,Realme,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,2.0,NULL,NULL,NULL,Đổi trả miễn phí trong 30 ngày
196197701,5331215465766,Điện thoại Samsung Galaxy Z Fold4 5G (12GB/256GB) - Hàng chính hãng,"Màn hình: 7.6"" Dynamic AMOLED 2X QXGA+ (2176 x 1812 Pixels), 6.2"" Dynamic AMOLED 2X HD+ (2316 x 904 Pixels)Hệ điều hành: Android 12Camera sau: 50 MP + 12 MP + 10 MPCamera trước: 10 MP + 4 MP...",40990000,40990000,True,True,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,"1 nhân 3.18 GHz, 3 nhân 2.7 GHz và 4 nhân 2 GHz",NULL,Không,2,187 g,NULL,1.0,12 Tháng,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
273186334,1786317839145,Điện thoại Samsung Galaxy A05s 4GB/128GB- Hàng Chính hãng," là nhà sản xuất nổi tiếng với những chiếc  chất lượng trong mọi phân khúc từ tầm trung cho đến cao cấp. Mới đây, thương hiệu đã giới thiệu mẫu điện thoại Samsung Galaxy A05S. Thiết bị này có cấu hình...",3625000,3625000,True,True,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,18802,Samsung,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,2.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
273653444,6444530342740,Máy tính bảng Kindle Fire Hd 10 2023 13th - Hàng nhập khẩu,Máy tính bảng Kindle Fire 13th – Cho Từng Trải Nghiệm Hoàn HảoMáy tính bảng Kindle Fire HD 13th là bản nâng cấp nhẹ của phiên bản năm Kindle Fire 2021 (thế hệ 11) với khá nhiều điểm nổi trội.Thiết k...,3790000,3790000,True,False,False,0,0,0.0,0,0,available,,1794,Máy tính bảng,147856,Kindle,13h liên tục,Mỹ,2.05 Ghz,3GB,Không,NULL,9.69” x 6.49” x 0.34” (246mm x 164.8mm x 8.6mm),NULL,3.0,1 Năm,Điện tử,Bảo hành bởi nhà bán hàng thông qua Tiki,Đổi trả miễn phí trong 30 ngày
203853390,8419196146767,Điện Thoại Oppo A17k (3GB/64GB) - Hàng Chính Hãng, ...,3276000,3276000,True,True,False,0,0,0.0,0,0,available,,1795,Điện thoại Smartphone,25643,OPPO,NULL,NULL,NULL,NULL,Không,NULL,NULL,NULL,2.0,1 Năm,Điện tử,Bảo hành chính hãng,Đổi trả miễn phí trong 30 ngày
